0864;02;Yeste;\N;02086;0;0;0;0;\N;86
9010;02;Pozo Cañada;\N;02901;0;0;0;0;\N;901
9016;03;Poblets, els;\N;03901;0;0;0;0;\N;901
9021;03;Pilar de la Horadada;\N;03902;0;0;0;0;\N;902
9037;03;Montesinos, Los;\N;03903;0;0;0;0;\N;903
9042;03;San Isidro;\N;03904;0;0;0;0;\N;904
0015;03;Atzúbia, l';\N;03001;0;0;0;0;\N;1
0020;03;Agost;\N;03002;0;0;0;0;\N;2
0036;03;Agres;\N;03003;0;0;0;0;\N;3
0041;03;Aigües;\N;03004;0;0;0;0;\N;4
0054;03;Albatera;\N;03005;0;0;0;0;\N;5
0067;03;Alcalalí;\N;03006;0;0;0;0;\N;6
0073;03;Alcosser;\N;03007;0;0;0;0;\N;7
0089;03;Alcoleja;\N;03008;0;0;0;0;\N;8
0092;03;Alcoy/Alcoi;\N;03009;0;0;0;0;\N;9
0106;03;Alfafara;\N;03010;0;0;0;0;\N;10
0113;03;Alfàs del Pi, l';\N;03011;0;0;0;0;\N;11
0128;03;Algorfa;\N;03012;0;0;0;0;\N;12
0134;03;Algueña;\N;03013;0;0;0;0;\N;13
0149;03;Alicante/Alacant;\N;03014;0;0;0;0;\N;14
0152;03;Almoradí;\N;03015;0;0;0;0;\N;15
0165;03;Almudaina;\N;03016;0;0;0;0;\N;16
0171;03;Alqueria d'Asnar, l';\N;03017;0;0;0;0;\N;17
0187;03;Altea;\N;03018;0;0;0;0;\N;18
0190;03;Aspe;\N;03019;0;0;0;0;\N;19
0204;03;Balones;\N;03020;0;0;0;0;\N;20
0211;03;Banyeres de Mariola;\N;03021;0;0;0;0;\N;21
0226;03;Benasau;\N;03022;0;0;0;0;\N;22
0232;03;Beneixama;\N;03023;0;0;0;0;\N;23
0247;03;Benejúzar;\N;03024;0;0;0;0;\N;24
0250;03;Benferri;\N;03025;0;0;0;0;\N;25
0263;03;Beniarbeig;\N;03026;0;0;0;0;\N;26
0279;03;Beniardá;\N;03027;0;0;0;0;\N;27
0285;03;Beniarrés;\N;03028;0;0;0;0;\N;28
0298;03;Benigembla;\N;03029;0;0;0;0;\N;29
0302;03;Benidoleig;\N;03030;0;0;0;0;\N;30
0319;03;Benidorm;\N;03031;0;0;0;0;\N;31
0324;03;Benifallim;\N;03032;0;0;0;0;\N;32
0330;03;Benifato;\N;03033;0;0;0;0;\N;33
0345;03;Benijófar;\N;03034;0;0;0;0;\N;34
0358;03;Benilloba;\N;03035;0;0;0;0;\N;35
0361;03;Benillup;\N;03036;0;0;0;0;\N;36
0377;03;Benimantell;\N;03037;0;0;0;0;\N;37
0383;03;Benimarfull;\N;03038;0;0;0;0;\N;38
0396;03;Benimassot;\N;03039;0;0;0;0;\N;39
0400;03;Benimeli;\N;03040;0;0;0;0;\N;40
0417;03;Benissa;\N;03041;0;0;0;0;\N;41
0422;03;Benitachell/Poble Nou de Benitatxell, el;\N;03042;0;0;0;0;\N;42
0438;03;Biar;\N;03043;0;0;0;0;\N;43
0443;03;Bigastro;\N;03044;0;0;0;0;\N;44
0456;03;Bolulla;\N;03045;0;0;0;0;\N;45
0469;03;Busot;\N;03046;0;0;0;0;\N;46
0475;03;Calp;\N;03047;0;0;0;0;\N;47
0481;03;Callosa d'en Sarrià;\N;03048;0;0;0;0;\N;48
0494;03;Callosa de Segura;\N;03049;0;0;0;0;\N;49
0507;03;Campello, el;\N;03050;0;0;0;0;\N;50
0514;03;Campo de Mirra/Camp de Mirra, el;\N;03051;0;0;0;0;\N;51
0529;03;Cañada;\N;03052;0;0;0;0;\N;52
0535;03;Castalla;\N;03053;0;0;0;0;\N;53
0540;03;Castell de Castells;\N;03054;0;0;0;0;\N;54
0553;03;Catral;\N;03055;0;0;0;0;\N;55
0566;03;Cocentaina;\N;03056;0;0;0;0;\N;56
0572;03;Confrides;\N;03057;0;0;0;0;\N;57
0588;03;Cox;\N;03058;0;0;0;0;\N;58
0591;03;Crevillent;\N;03059;0;0;0;0;\N;59
0605;03;Quatretondeta;\N;03060;0;0;0;0;\N;60
0612;03;Daya Nueva;\N;03061;0;0;0;0;\N;61
0627;03;Daya Vieja;\N;03062;0;0;0;0;\N;62
0633;03;Dénia;\N;03063;0;0;0;0;\N;63
0648;03;Dolores;\N;03064;0;0;0;0;\N;64
0651;03;Elche/Elx;\N;03065;0;0;0;0;\N;65
0664;03;Elda;\N;03066;0;0;0;0;\N;66
0670;03;Fageca;\N;03067;0;0;0;0;\N;67
0686;03;Famorca;\N;03068;0;0;0;0;\N;68
0699;03;Finestrat;\N;03069;0;0;0;0;\N;69
0703;03;Formentera del Segura;\N;03070;0;0;0;0;\N;70
0710;03;Gata de Gorgos;\N;03071;0;0;0;0;\N;71
0725;03;Gaianes;\N;03072;0;0;0;0;\N;72
0731;03;Gorga;\N;03073;0;0;0;0;\N;73
0746;03;Granja de Rocamora;\N;03074;0;0;0;0;\N;74
0759;03;Castell de Guadalest, el;\N;03075;0;0;0;0;\N;75
0762;03;Guardamar del Segura;\N;03076;0;0;0;0;\N;76
0778;03;Fondó de les Neus, el/Hondón de las Nieves;\N;03077;0;0;0;0;\N;77
0784;03;Hondón de los Frailes;\N;03078;0;0;0;0;\N;78
0797;03;Ibi;\N;03079;0;0;0;0;\N;79
0801;03;Jacarilla;\N;03080;0;0;0;0;\N;80
0818;03;Xaló;\N;03081;0;0;0;0;\N;81
0823;03;Jávea/Xàbia;\N;03082;0;0;0;0;\N;82
0839;03;Jijona/Xixona;\N;03083;0;0;0;0;\N;83
0844;03;Lorcha/Orxa, l';\N;03084;0;0;0;0;\N;84
0857;03;Llíber;\N;03085;0;0;0;0;\N;85
0860;03;Millena;\N;03086;0;0;0;0;\N;86
0882;03;Monforte del Cid;\N;03088;0;0;0;0;\N;88
0895;03;Monóvar/Monòver;\N;03089;0;0;0;0;\N;89
0909;03;Mutxamel;\N;03090;0;0;0;0;\N;90
0916;03;Murla;\N;03091;0;0;0;0;\N;91
0921;03;Muro de Alcoy;\N;03092;0;0;0;0;\N;92
0937;03;Novelda;\N;03093;0;0;0;0;\N;93
0942;03;Nucia, la;\N;03094;0;0;0;0;\N;94
0955;03;Ondara;\N;03095;0;0;0;0;\N;95
0968;03;Onil;\N;03096;0;0;0;0;\N;96
0974;03;Orba;\N;03097;0;0;0;0;\N;97
0980;03;Orxeta;\N;03098;0;0;0;0;\N;98
0993;03;Orihuela;\N;03099;0;0;0;0;\N;99
1007;03;Parcent;\N;03100;0;0;0;0;\N;100
1014;03;Pedreguer;\N;03101;0;0;0;0;\N;101
1029;03;Pego;\N;03102;0;0;0;0;\N;102
1035;03;Penàguila;\N;03103;0;0;0;0;\N;103
1040;03;Petrer;\N;03104;0;0;0;0;\N;104
1053;03;Pinós, el/Pinoso;\N;03105;0;0;0;0;\N;105
1066;03;Planes;\N;03106;0;0;0;0;\N;106
1072;03;Polop;\N;03107;0;0;0;0;\N;107
1091;03;Rafal;\N;03109;0;0;0;0;\N;109
1105;03;Ràfol d'Almúnia, El;\N;03110;0;0;0;0;\N;110
1112;03;Redován;\N;03111;0;0;0;0;\N;111
1127;03;Relleu;\N;03112;0;0;0;0;\N;112
1133;03;Rojales;\N;03113;0;0;0;0;\N;113
1148;03;Romana, la;\N;03114;0;0;0;0;\N;114
1151;03;Sagra;\N;03115;0;0;0;0;\N;115
1164;03;Salinas;\N;03116;0;0;0;0;\N;116
1170;03;Sanet y Negrals;\N;03117;0;0;0;0;\N;117
1186;03;San Fulgencio;\N;03118;0;0;0;0;\N;118
1199;03;Sant Joan d'Alacant;\N;03119;0;0;0;0;\N;119
1203;03;San Miguel de Salinas;\N;03120;0;0;0;0;\N;120
1210;03;Santa Pola;\N;03121;0;0;0;0;\N;121
1225;03;San Vicente del Raspeig/Sant Vicent del Rasp;\N;03122;0;0;0;0;\N;122
1231;03;Sax;\N;03123;0;0;0;0;\N;123
1246;03;Sella;\N;03124;0;0;0;0;\N;124
1259;03;Senija;\N;03125;0;0;0;0;\N;125
1278;03;Tàrbena;\N;03127;0;0;0;0;\N;127
1284;03;Teulada;\N;03128;0;0;0;0;\N;128
1297;03;Tibi;\N;03129;0;0;0;0;\N;129
1301;03;Tollos;\N;03130;0;0;0;0;\N;130
1318;03;Tormos;\N;03131;0;0;0;0;\N;131
1323;03;Torremanzanas/Torre de les Maçanes, la;\N;03132;0;0;0;0;\N;132
1339;03;Torrevieja;\N;03133;0;0;0;0;\N;133
1344;03;Vall d'Alcalà, la;\N;03134;0;0;0;0;\N;134
1357;03;Vall d'Ebo, la;\N;03135;0;0;0;0;\N;135
1360;03;Vall de Gallinera, la;\N;03136;0;0;0;0;\N;136
1376;03;Vall de Laguar, la;\N;03137;0;0;0;0;\N;137
1382;03;Verger, el;\N;03138;0;0;0;0;\N;138
1395;03;Villajoyosa/Vila Joiosa, la;\N;03139;0;0;0;0;\N;139
1409;03;Villena;\N;03140;0;0;0;0;\N;140
0789;04;Rioja;\N;04078;0;0;0;0;\N;78
0792;04;Roquetas de Mar;\N;04079;0;0;0;0;\N;79
0806;04;Santa Cruz de Marchena;\N;04080;0;0;0;0;\N;80
0813;04;Santa Fe de Mondújar;\N;04081;0;0;0;0;\N;81
0828;04;Senés;\N;04082;0;0;0;0;\N;82
0834;04;Serón;\N;04083;0;0;0;0;\N;83
0849;04;Sierro;\N;04084;0;0;0;0;\N;84
0852;04;Somontín;\N;04085;0;0;0;0;\N;85
0865;04;Sorbas;\N;04086;0;0;0;0;\N;86
0871;04;Suflí;\N;04087;0;0;0;0;\N;87
0887;04;Tabernas;\N;04088;0;0;0;0;\N;88
0890;04;Taberno;\N;04089;0;0;0;0;\N;89
0904;04;Tahal;\N;04090;0;0;0;0;\N;90
0911;04;Terque;\N;04091;0;0;0;0;\N;91
0926;04;Tíjola;\N;04092;0;0;0;0;\N;92
0932;04;Turre;\N;04093;0;0;0;0;\N;93
0947;04;Turrillas;\N;04094;0;0;0;0;\N;94
0950;04;Uleila del Campo;\N;04095;0;0;0;0;\N;95
0963;04;Urrácal;\N;04096;0;0;0;0;\N;96
0979;04;Velefique;\N;04097;0;0;0;0;\N;97
0985;04;Vélez-Blanco;\N;04098;0;0;0;0;\N;98
0998;04;Vélez-Rubio;\N;04099;0;0;0;0;\N;99
1002;04;Vera;\N;04100;0;0;0;0;\N;100
1019;04;Viator;\N;04101;0;0;0;0;\N;101
1024;04;Vícar;\N;04102;0;0;0;0;\N;102
1030;04;Zurgena;\N;04103;0;0;0;0;\N;103
9011;04;Tres Villas, Las;\N;04901;0;0;0;0;\N;901
9026;04;Ejido, El;\N;04902;0;0;0;0;\N;902
9032;04;Mojonera, La;\N;04903;0;0;0;0;\N;903
9047;04;Balanegra;\N;04904;0;0;0;0;\N;904
0010;04;Abla;\N;04001;0;0;0;0;\N;1
0025;04;Abrucena;\N;04002;0;0;0;0;\N;2
0031;04;Adra;\N;04003;0;0;0;0;\N;3
0046;04;Albanchez;\N;04004;0;0;0;0;\N;4
0059;04;Alboloduy;\N;04005;0;0;0;0;\N;5
0062;04;Albox;\N;04006;0;0;0;0;\N;6
0078;04;Alcolea;\N;04007;0;0;0;0;\N;7
0084;04;Alcóntar;\N;04008;0;0;0;0;\N;8
0097;04;Alcudia de Monteagud;\N;04009;0;0;0;0;\N;9
0101;04;Alhabia;\N;04010;0;0;0;0;\N;10
0118;04;Alhama de Almería;\N;04011;0;0;0;0;\N;11
0123;04;Alicún;\N;04012;0;0;0;0;\N;12
0139;04;Almería;\N;04013;0;0;0;0;\N;13
0144;04;Almócita;\N;04014;0;0;0;0;\N;14
0157;04;Alsodux;\N;04015;0;0;0;0;\N;15
0160;04;Antas;\N;04016;0;0;0;0;\N;16
0176;04;Arboleas;\N;04017;0;0;0;0;\N;17
0182;04;Armuña de Almanzora;\N;04018;0;0;0;0;\N;18
0195;04;Bacares;\N;04019;0;0;0;0;\N;19
0209;04;Bayárcal;\N;04020;0;0;0;0;\N;20
0216;04;Bayarque;\N;04021;0;0;0;0;\N;21
0221;04;Bédar;\N;04022;0;0;0;0;\N;22
0237;04;Beires;\N;04023;0;0;0;0;\N;23
0242;04;Benahadux;\N;04024;0;0;0;0;\N;24
0268;04;Benitagla;\N;04026;0;0;0;0;\N;26
0274;04;Benizalón;\N;04027;0;0;0;0;\N;27
0280;04;Bentarique;\N;04028;0;0;0;0;\N;28
0293;04;Berja;\N;04029;0;0;0;0;\N;29
0307;04;Canjáyar;\N;04030;0;0;0;0;\N;30
0314;04;Cantoria;\N;04031;0;0;0;0;\N;31
0329;04;Carboneras;\N;04032;0;0;0;0;\N;32
0335;04;Castro de Filabres;\N;04033;0;0;0;0;\N;33
0340;04;Cóbdar;\N;04034;0;0;0;0;\N;34
0353;04;Cuevas del Almanzora;\N;04035;0;0;0;0;\N;35
0366;04;Chercos;\N;04036;0;0;0;0;\N;36
0372;04;Chirivel;\N;04037;0;0;0;0;\N;37
0388;04;Dalías;\N;04038;0;0;0;0;\N;38
0412;04;Enix;\N;04041;0;0;0;0;\N;41
0433;04;Felix;\N;04043;0;0;0;0;\N;43
0448;04;Fines;\N;04044;0;0;0;0;\N;44
0451;04;Fiñana;\N;04045;0;0;0;0;\N;45
0464;04;Fondón;\N;04046;0;0;0;0;\N;46
0470;04;Gádor;\N;04047;0;0;0;0;\N;47
0486;04;Gallardos, Los;\N;04048;0;0;0;0;\N;48
0499;04;Garrucha;\N;04049;0;0;0;0;\N;49
0502;04;Gérgal;\N;04050;0;0;0;0;\N;50
0519;04;Huécija;\N;04051;0;0;0;0;\N;51
0524;04;Huércal de Almería;\N;04052;0;0;0;0;\N;52
0530;04;Huércal-Overa;\N;04053;0;0;0;0;\N;53
0545;04;Íllar;\N;04054;0;0;0;0;\N;54
0558;04;Instinción;\N;04055;0;0;0;0;\N;55
0561;04;Laroya;\N;04056;0;0;0;0;\N;56
0577;04;Láujar de Andarax;\N;04057;0;0;0;0;\N;57
0583;04;Líjar;\N;04058;0;0;0;0;\N;58
0596;04;Lubrín;\N;04059;0;0;0;0;\N;59
0600;04;Lucainena de las Torres;\N;04060;0;0;0;0;\N;60
0617;04;Lúcar;\N;04061;0;0;0;0;\N;61
0622;04;Macael;\N;04062;0;0;0;0;\N;62
0638;04;María;\N;04063;0;0;0;0;\N;63
0643;04;Mojácar;\N;04064;0;0;0;0;\N;64
0656;04;Nacimiento;\N;04065;0;0;0;0;\N;65
0669;04;Níjar;\N;04066;0;0;0;0;\N;66
0675;04;Ohanes;\N;04067;0;0;0;0;\N;67
0681;04;Olula de Castro;\N;04068;0;0;0;0;\N;68
0694;04;Olula del Río;\N;04069;0;0;0;0;\N;69
0708;04;Oria;\N;04070;0;0;0;0;\N;70
0715;04;Padules;\N;04071;0;0;0;0;\N;71
0720;04;Partaloa;\N;04072;0;0;0;0;\N;72
0736;04;Paterna del Río;\N;04073;0;0;0;0;\N;73
0741;04;Pechina;\N;04074;0;0;0;0;\N;74
0754;04;Pulpí;\N;04075;0;0;0;0;\N;75
0767;04;Purchena;\N;04076;0;0;0;0;\N;76
0773;04;Rágol;\N;04077;0;0;0;0;\N;77
0013;05;Adanero;\N;05001;0;0;0;0;\N;1
0028;05;Adrada, La;\N;05002;0;0;0;0;\N;2
0052;05;Albornos;\N;05005;0;0;0;0;\N;5
0071;05;Aldeanueva de Santa Cruz;\N;05007;0;0;0;0;\N;7
0087;05;Aldeaseca;\N;05008;0;0;0;0;\N;8
0104;05;Aldehuela, La;\N;05010;0;0;0;0;\N;10
0126;05;Amavida;\N;05012;0;0;0;0;\N;12
0132;05;Arenal, El;\N;05013;0;0;0;0;\N;13
0147;05;Arenas de San Pedro;\N;05014;0;0;0;0;\N;14
0150;05;Arevalillo;\N;05015;0;0;0;0;\N;15
0163;05;Arévalo;\N;05016;0;0;0;0;\N;16
0179;05;Aveinte;\N;05017;0;0;0;0;\N;17
0185;05;Avellaneda;\N;05018;0;0;0;0;\N;18
0198;05;Ávila;\N;05019;0;0;0;0;\N;19
0219;05;Barco de Ávila, El;\N;05021;0;0;0;0;\N;21
0224;05;Barraco, El;\N;05022;0;0;0;0;\N;22
0230;05;Barromán;\N;05023;0;0;0;0;\N;23
0245;05;Becedas;\N;05024;0;0;0;0;\N;24
0258;05;Becedillas;\N;05025;0;0;0;0;\N;25
0261;05;Bercial de Zapardiel;\N;05026;0;0;0;0;\N;26
0277;05;Berlanas, Las;\N;05027;0;0;0;0;\N;27
0296;05;Bernuy-Zapardiel;\N;05029;0;0;0;0;\N;29
0300;05;Berrocalejo de Aragona;\N;05030;0;0;0;0;\N;30
0338;05;Blascomillán;\N;05033;0;0;0;0;\N;33
0343;05;Blasconuño de Matacabras;\N;05034;0;0;0;0;\N;34
0356;05;Blascosancho;\N;05035;0;0;0;0;\N;35
0369;05;Bohodón, El;\N;05036;0;0;0;0;\N;36
0375;05;Bohoyo;\N;05037;0;0;0;0;\N;37
0381;05;Bonilla de la Sierra;\N;05038;0;0;0;0;\N;38
0394;05;Brabos;\N;05039;0;0;0;0;\N;39
0408;05;Bularros;\N;05040;0;0;0;0;\N;40
0415;05;Burgohondo;\N;05041;0;0;0;0;\N;41
0420;05;Cabezas de Alambre;\N;05042;0;0;0;0;\N;42
0436;05;Cabezas del Pozo;\N;05043;0;0;0;0;\N;43
0441;05;Cabezas del Villar;\N;05044;0;0;0;0;\N;44
0454;05;Cabizuela;\N;05045;0;0;0;0;\N;45
0467;05;Canales;\N;05046;0;0;0;0;\N;46
0473;05;Candeleda;\N;05047;0;0;0;0;\N;47
0489;05;Cantiveros;\N;05048;0;0;0;0;\N;48
0492;05;Cardeñosa;\N;05049;0;0;0;0;\N;49
0512;05;Carrera, La;\N;05051;0;0;0;0;\N;51
0527;05;Casas del Puerto;\N;05052;0;0;0;0;\N;52
0533;05;Casasola;\N;05053;0;0;0;0;\N;53
0548;05;Casavieja;\N;05054;0;0;0;0;\N;54
0551;05;Casillas;\N;05055;0;0;0;0;\N;55
0564;05;Castellanos de Zapardiel;\N;05056;0;0;0;0;\N;56
0570;05;Cebreros;\N;05057;0;0;0;0;\N;57
0586;05;Cepeda la Mora;\N;05058;0;0;0;0;\N;58
0599;05;Cillán;\N;05059;0;0;0;0;\N;59
0603;05;Cisla;\N;05060;0;0;0;0;\N;60
0610;05;Colilla, La;\N;05061;0;0;0;0;\N;61
0625;05;Collado de Contreras;\N;05062;0;0;0;0;\N;62
0631;05;Collado del Mirón;\N;05063;0;0;0;0;\N;63
0646;05;Constanzana;\N;05064;0;0;0;0;\N;64
0659;05;Crespos;\N;05065;0;0;0;0;\N;65
0662;05;Cuevas del Valle;\N;05066;0;0;0;0;\N;66
